dataset_id,platform,cdn_prefix,sample,counts_url,counts_bytes,spatial_url,spatial_bytes,image_url,image_bytes,binned_url,binned_bytes,skip_reason
tenx_adult_human_brain_1_cerebral_cortex_unknown_,Visium,https://cf.10xgenomics.com/samples/spatial-exp/1.1.0/V1_Human_Brain_Section_1/V1_Human_Brain_Section_1,V1_Human_Brain_Section_1,https://cf.10xgenomics.com/samples/spatial-exp/1.1.0/V1_Human_Brain_Section_1/V1_Human_Brain_Section_1_filtered_feature_bc_matrix.h5,18935899,https://cf.10xgenomics.com/samples/spatial-exp/1.1.0/V1_Human_Brain_Section_1/V1_Human_Brain_Section_1_spatial.tar.gz,10257162,https://cf.10xgenomics.com/samples/spatial-exp/1.1.0/V1_Human_Brain_Section_1/V1_Human_Brain_Section_1_image.tif,4702382736,,0,
tenx_adult_human_brain_2_cerebral_cortex_unknown_,Visium,https://cf.10xgenomics.com/samples/spatial-exp/1.1.0/V1_Human_Brain_Section_2/V1_Human_Brain_Section_2,V1_Human_Brain_Section_2,https://cf.10xgenomics.com/samples/spatial-exp/1.1.0/V1_Human_Brain_Section_2/V1_Human_Brain_Section_2_filtered_feature_bc_matrix.h5,21198742,https://cf.10xgenomics.com/samples/spatial-exp/1.1.0/V1_Human_Brain_Section_2/V1_Human_Brain_Section_2_spatial.tar.gz,10587843,https://cf.10xgenomics.com/samples/spatial-exp/1.1.0/V1_Human_Brain_Section_2/V1_Human_Brain_Section_2_image.tif,4702382736,,0,
tenx_adult_mouse_brain_coronal_section_fresh_froz,Visium,https://cf.10xgenomics.com/samples/spatial-exp/2.1.0/V1_Adult_Mouse_Brain/V1_Adult_Mouse_Brain,V1_Adult_Mouse_Brain,https://cf.10xgenomics.com/samples/spatial-exp/2.1.0/V1_Adult_Mouse_Brain/V1_Adult_Mouse_Brain_filtered_feature_bc_matrix.h5,21107817,https://cf.10xgenomics.com/samples/spatial-exp/2.1.0/V1_Adult_Mouse_Brain/V1_Adult_Mouse_Brain_spatial.tar.gz,10260731,https://cf.10xgenomics.com/samples/spatial-exp/2.1.0/V1_Adult_Mouse_Brain/V1_Adult_Mouse_Brain_image.tif,398415836,,0,
tenx_adult_mouse_brain_coronal_section_visium_ff_,Visium,https://cf.10xgenomics.com/samples/spatial-exp/2.0.0/Visium_Fresh_Frozen_Adult_Mouse_Brain/Visium_Fresh_Frozen_Adult_Mouse_Brain,Visium_Fresh_Frozen_Adult_Mouse_Brain,https://cf.10xgenomics.com/samples/spatial-exp/2.0.0/Visium_Fresh_Frozen_Adult_Mouse_Brain/Visium_Fresh_Frozen_Adult_Mouse_Brain_filtered_feature_bc_matrix.h5,16348114,https://cf.10xgenomics.com/samples/spatial-exp/2.0.0/Visium_Fresh_Frozen_Adult_Mouse_Brain/Visium_Fresh_Frozen_Adult_Mouse_Brain_spatial.tar.gz,7448213,https://cf.10xgenomics.com/samples/spatial-exp/2.0.0/Visium_Fresh_Frozen_Adult_Mouse_Brain/Visium_Fresh_Frozen_Adult_Mouse_Brain_image.tif,533595572,,0,
tenx_adult_mouse_brain_if_stained_ffpe_1_standard,Visium,https://cf.10xgenomics.com/samples/spatial-exp/1.3.0/Visium_FFPE_Mouse_Brain_IF/Visium_FFPE_Mouse_Brain_IF,Visium_FFPE_Mouse_Brain_IF,https://cf.10xgenomics.com/samples/spatial-exp/1.3.0/Visium_FFPE_Mouse_Brain_IF/Visium_FFPE_Mouse_Brain_IF_filtered_feature_bc_matrix.h5,15829092,https://cf.10xgenomics.com/samples/spatial-exp/1.3.0/Visium_FFPE_Mouse_Brain_IF/Visium_FFPE_Mouse_Brain_IF_spatial.tar.gz,4377139,https://cf.10xgenomics.com/samples/spatial-exp/1.3.0/Visium_FFPE_Mouse_Brain_IF/Visium_FFPE_Mouse_Brain_IF_image.tif,480687512,,0,
tenx_ffpe_visium_on_cytassist_mouse_brain_probe_b,Visium,https://cf.10xgenomics.com/samples/spatial-exp/2.0.1/CytAssist_FFPE_Sagittal_Mouse_Brain/CytAssist_FFPE_Sagittal_Mouse_Brain,CytAssist_FFPE_Sagittal_Mouse_Brain,https://cf.10xgenomics.com/samples/spatial-exp/2.0.1/CytAssist_FFPE_Sagittal_Mouse_Brain/CytAssist_FFPE_Sagittal_Mouse_Brain_filtered_feature_bc_matrix.h5,49331098,https://cf.10xgenomics.com/samples/spatial-exp/2.0.1/CytAssist_FFPE_Sagittal_Mouse_Brain/CytAssist_FFPE_Sagittal_Mouse_Brain_spatial.tar.gz,35580301,https://cf.10xgenomics.com/samples/spatial-exp/2.0.1/CytAssist_FFPE_Sagittal_Mouse_Brain/CytAssist_FFPE_Sagittal_Mouse_Brain_tissue_image.tif,6649426708,,0,
tenx_fixed_frozen_visium_on_cytassist_mouse_brain,Visium,https://cf.10xgenomics.com/samples/spatial-exp/2.0.1/CytAssist_Fixed_Frozen_Sagittal_Mouse_Brain/CytAssist_Fixed_Frozen_Sagittal_Mouse_Brain,CytAssist_Fixed_Frozen_Sagittal_Mouse_Brain,https://cf.10xgenomics.com/samples/spatial-exp/2.0.1/CytAssist_Fixed_Frozen_Sagittal_Mouse_Brain/CytAssist_Fixed_Frozen_Sagittal_Mouse_Brain_filtered_feature_bc_matrix.h5,45347855,https://cf.10xgenomics.com/samples/spatial-exp/2.0.1/CytAssist_Fixed_Frozen_Sagittal_Mouse_Brain/CytAssist_Fixed_Frozen_Sagittal_Mouse_Brain_spatial.tar.gz,34144724,https://cf.10xgenomics.com/samples/spatial-exp/2.0.1/CytAssist_Fixed_Frozen_Sagittal_Mouse_Brain/CytAssist_Fixed_Frozen_Sagittal_Mouse_Brain_tissue_image.tif,4866558150,,0,
tenx_fresh_frozen_visium_on_cytassist_human_breas,Visium,https://cf.10xgenomics.com/samples/spatial-exp/2.0.1/CytAssist_Fresh_Frozen_Human_Breast_Cancer/CytAssist_Fresh_Frozen_Human_Breast_Cancer,CytAssist_Fresh_Frozen_Human_Breast_Cancer,https://cf.10xgenomics.com/samples/spatial-exp/2.0.1/CytAssist_Fresh_Frozen_Human_Breast_Cancer/CytAssist_Fresh_Frozen_Human_Breast_Cancer_filtered_feature_bc_matrix.h5,11427200,https://cf.10xgenomics.com/samples/spatial-exp/2.0.1/CytAssist_Fresh_Frozen_Human_Breast_Cancer/CytAssist_Fresh_Frozen_Human_Breast_Cancer_spatial.tar.gz,29057618,https://cf.10xgenomics.com/samples/spatial-exp/2.0.1/CytAssist_Fresh_Frozen_Human_Breast_Cancer/CytAssist_Fresh_Frozen_Human_Breast_Cancer_tissue_image.tif,2375591453,,0,
tenx_fresh_frozen_visium_on_cytassist_mouse_brain,Visium,https://cf.10xgenomics.com/samples/spatial-exp/2.0.1/CytAssist_Fresh_Frozen_Sagittal_Mouse_Brain/CytAssist_Fresh_Frozen_Sagittal_Mouse_Brain,CytAssist_Fresh_Frozen_Sagittal_Mouse_Brain,https://cf.10xgenomics.com/samples/spatial-exp/2.0.1/CytAssist_Fresh_Frozen_Sagittal_Mouse_Brain/CytAssist_Fresh_Frozen_Sagittal_Mouse_Brain_filtered_feature_bc_matrix.h5,51654674,https://cf.10xgenomics.com/samples/spatial-exp/2.0.1/CytAssist_Fresh_Frozen_Sagittal_Mouse_Brain/CytAssist_Fresh_Frozen_Sagittal_Mouse_Brain_spatial.tar.gz,32632465,https://cf.10xgenomics.com/samples/spatial-exp/2.0.1/CytAssist_Fresh_Frozen_Sagittal_Mouse_Brain/CytAssist_Fresh_Frozen_Sagittal_Mouse_Brain_tissue_image.tif,5152823762,,0,
tenx_fresh_frozen_visium_on_cytassist_mouse_brain_2,Visium,https://cf.10xgenomics.com/samples/spatial-exp/2.0.1/CytAssist_Fresh_Frozen_Mouse_Brain/CytAssist_Fresh_Frozen_Mouse_Brain,CytAssist_Fresh_Frozen_Mouse_Brain,https://cf.10xgenomics.com/samples/spatial-exp/2.0.1/CytAssist_Fresh_Frozen_Mouse_Brain/CytAssist_Fresh_Frozen_Mouse_Brain_filtered_feature_bc_matrix.h5,29772605,https://cf.10xgenomics.com/samples/spatial-exp/2.0.1/CytAssist_Fresh_Frozen_Mouse_Brain/CytAssist_Fresh_Frozen_Mouse_Brain_spatial.tar.gz,30809823,https://cf.10xgenomics.com/samples/spatial-exp/2.0.1/CytAssist_Fresh_Frozen_Mouse_Brain/CytAssist_Fresh_Frozen_Mouse_Brain_tissue_image.tif,3359449464,,0,
tenx_human_brain_cancer_11_mm_capture_area_ffpe_2,Visium,https://cf.10xgenomics.com/samples/spatial-exp/2.0.1/CytAssist_11mm_FFPE_Human_Glioblastoma/CytAssist_11mm_FFPE_Human_Glioblastoma,CytAssist_11mm_FFPE_Human_Glioblastoma,https://cf.10xgenomics.com/samples/spatial-exp/2.0.1/CytAssist_11mm_FFPE_Human_Glioblastoma/CytAssist_11mm_FFPE_Human_Glioblastoma_filtered_feature_bc_matrix.h5,58542585,https://cf.10xgenomics.com/samples/spatial-exp/2.0.1/CytAssist_11mm_FFPE_Human_Glioblastoma/CytAssist_11mm_FFPE_Human_Glioblastoma_spatial.tar.gz,35537957,https://cf.10xgenomics.com/samples/spatial-exp/2.0.1/CytAssist_11mm_FFPE_Human_Glioblastoma/CytAssist_11mm_FFPE_Human_Glioblastoma_tissue_image.tif,9465683053,,0,
tenx_human_breast_cancer_block_a_section_2_1_stan,Visium,https://cf.10xgenomics.com/samples/spatial-exp/1.1.0/V1_Breast_Cancer_Block_A_Section_2/V1_Breast_Cancer_Block_A_Section_2,V1_Breast_Cancer_Block_A_Section_2,https://cf.10xgenomics.com/samples/spatial-exp/1.1.0/V1_Breast_Cancer_Block_A_Section_2/V1_Breast_Cancer_Block_A_Section_2_filtered_feature_bc_matrix.h5,28898028,https://cf.10xgenomics.com/samples/spatial-exp/1.1.0/V1_Breast_Cancer_Block_A_Section_2/V1_Breast_Cancer_Block_A_Section_2_spatial.tar.gz,10345453,https://cf.10xgenomics.com/samples/spatial-exp/1.1.0/V1_Breast_Cancer_Block_A_Section_2/V1_Breast_Cancer_Block_A_Section_2_image.tif,1763006484,,0,
tenx_human_breast_cancer_block_a_section_2_1_stan_2,Visium,https://cf.10xgenomics.com/samples/spatial-exp/1.0.0/V1_Breast_Cancer_Block_A_Section_2/V1_Breast_Cancer_Block_A_Section_2,V1_Breast_Cancer_Block_A_Section_2,https://cf.10xgenomics.com/samples/spatial-exp/1.0.0/V1_Breast_Cancer_Block_A_Section_2/V1_Breast_Cancer_Block_A_Section_2_filtered_feature_bc_matrix.h5,26588540,https://cf.10xgenomics.com/samples/spatial-exp/1.0.0/V1_Breast_Cancer_Block_A_Section_2/V1_Breast_Cancer_Block_A_Section_2_spatial.tar.gz,11146916,https://cf.10xgenomics.com/samples/spatial-exp/1.0.0/V1_Breast_Cancer_Block_A_Section_2/V1_Breast_Cancer_Block_A_Section_2_image.tif,1763006484,,0,
tenx_human_breast_cancer_targeted_immunology_pane,Visium,https://cf.10xgenomics.com/samples/spatial-exp/1.2.0/Targeted_Visium_Human_BreastCancer_Immunology/Targeted_Visium_Human_BreastCancer_Immunology,Targeted_Visium_Human_BreastCancer_Immunology,https://cf.10xgenomics.com/samples/spatial-exp/1.2.0/Targeted_Visium_Human_BreastCancer_Immunology/Targeted_Visium_Human_BreastCancer_Immunology_filtered_feature_bc_matrix.h5,1022490,https://cf.10xgenomics.com/samples/spatial-exp/1.2.0/Targeted_Visium_Human_BreastCancer_Immunology/Targeted_Visium_Human_BreastCancer_Immunology_spatial.tar.gz,11759444,https://cf.10xgenomics.com/samples/spatial-exp/1.2.0/Targeted_Visium_Human_BreastCancer_Immunology/Targeted_Visium_Human_BreastCancer_Immunology_image.tif,1763006484,,0,
tenx_human_cerebellum_targeted_neuroscience_panel,Visium,https://cf.10xgenomics.com/samples/spatial-exp/2.0.0/Targeted_Visium_Human_Cerebellum_Neuroscience/Targeted_Visium_Human_Cerebellum_Neuroscience,Targeted_Visium_Human_Cerebellum_Neuroscience,https://cf.10xgenomics.com/samples/spatial-exp/2.0.0/Targeted_Visium_Human_Cerebellum_Neuroscience/Targeted_Visium_Human_Cerebellum_Neuroscience_filtered_feature_bc_matrix.h5,1571846,https://cf.10xgenomics.com/samples/spatial-exp/2.0.0/Targeted_Visium_Human_Cerebellum_Neuroscience/Targeted_Visium_Human_Cerebellum_Neuroscience_spatial.tar.gz,9745199,https://cf.10xgenomics.com/samples/spatial-exp/2.0.0/Targeted_Visium_Human_Cerebellum_Neuroscience/Targeted_Visium_Human_Cerebellum_Neuroscience_image.tif,533601661,,0,
tenx_human_cervical_cancer_1_standard,Visium,https://cf.10xgenomics.com/samples/spatial-exp/1.3.0/Visium_FFPE_Human_Cervical_Cancer/Visium_FFPE_Human_Cervical_Cancer,Visium_FFPE_Human_Cervical_Cancer,https://cf.10xgenomics.com/samples/spatial-exp/1.3.0/Visium_FFPE_Human_Cervical_Cancer/Visium_FFPE_Human_Cervical_Cancer_filtered_feature_bc_matrix.h5,19317567,https://cf.10xgenomics.com/samples/spatial-exp/1.3.0/Visium_FFPE_Human_Cervical_Cancer/Visium_FFPE_Human_Cervical_Cancer_spatial.tar.gz,15433424,https://cf.10xgenomics.com/samples/spatial-exp/1.3.0/Visium_FFPE_Human_Cervical_Cancer/Visium_FFPE_Human_Cervical_Cancer_image.jpg,91701678,,0,
tenx_human_colorectal_cancer_targeted_gene_signat,Visium,https://cf.10xgenomics.com/samples/spatial-exp/1.2.0/Targeted_Visium_Human_ColorectalCancer_GeneSignature/Targeted_Visium_Human_ColorectalCancer_GeneSignature,Targeted_Visium_Human_ColorectalCancer_GeneSignature,https://cf.10xgenomics.com/samples/spatial-exp/1.2.0/Targeted_Visium_Human_ColorectalCancer_GeneSignature/Targeted_Visium_Human_ColorectalCancer_GeneSignature_filtered_feature_bc_matrix.h5,1201263,https://cf.10xgenomics.com/samples/spatial-exp/1.2.0/Targeted_Visium_Human_ColorectalCancer_GeneSignature/Targeted_Visium_Human_ColorectalCancer_GeneSignature_spatial.tar.gz,8521628,https://cf.10xgenomics.com/samples/spatial-exp/1.2.0/Targeted_Visium_Human_ColorectalCancer_GeneSignature/Targeted_Visium_Human_ColorectalCancer_GeneSignature_image.tif,533412808,,0,
tenx_human_colorectal_cancer_whole_transcriptome_,Visium,https://cf.10xgenomics.com/samples/spatial-exp/1.2.0/Parent_Visium_Human_ColorectalCancer/Parent_Visium_Human_ColorectalCancer,Parent_Visium_Human_ColorectalCancer,https://cf.10xgenomics.com/samples/spatial-exp/1.2.0/Parent_Visium_Human_ColorectalCancer/Parent_Visium_Human_ColorectalCancer_filtered_feature_bc_matrix.h5,15520164,https://cf.10xgenomics.com/samples/spatial-exp/1.2.0/Parent_Visium_Human_ColorectalCancer/Parent_Visium_Human_ColorectalCancer_spatial.tar.gz,8522786,https://cf.10xgenomics.com/samples/spatial-exp/1.2.0/Parent_Visium_Human_ColorectalCancer/Parent_Visium_Human_ColorectalCancer_image.tif,533412808,,0,
tenx_human_glioblastoma_targeted_pan_cancer_panel,Visium,https://cf.10xgenomics.com/samples/spatial-exp/1.2.0/Targeted_Visium_Human_Glioblastoma_Pan_Cancer/Targeted_Visium_Human_Glioblastoma_Pan_Cancer,Targeted_Visium_Human_Glioblastoma_Pan_Cancer,https://cf.10xgenomics.com/samples/spatial-exp/1.2.0/Targeted_Visium_Human_Glioblastoma_Pan_Cancer/Targeted_Visium_Human_Glioblastoma_Pan_Cancer_filtered_feature_bc_matrix.h5,1251295,https://cf.10xgenomics.com/samples/spatial-exp/1.2.0/Targeted_Visium_Human_Glioblastoma_Pan_Cancer/Targeted_Visium_Human_Glioblastoma_Pan_Cancer_spatial.tar.gz,9140091,https://cf.10xgenomics.com/samples/spatial-exp/1.2.0/Targeted_Visium_Human_Glioblastoma_Pan_Cancer/Targeted_Visium_Human_Glioblastoma_Pan_Cancer_image.tif,533412808,,0,
tenx_human_glioblastoma_whole_transcriptome_analy,Visium,https://cf.10xgenomics.com/samples/spatial-exp/1.2.0/Parent_Visium_Human_Glioblastoma/Parent_Visium_Human_Glioblastoma,Parent_Visium_Human_Glioblastoma,https://cf.10xgenomics.com/samples/spatial-exp/1.2.0/Parent_Visium_Human_Glioblastoma/Parent_Visium_Human_Glioblastoma_filtered_feature_bc_matrix.h5,20429768,https://cf.10xgenomics.com/samples/spatial-exp/1.2.0/Parent_Visium_Human_Glioblastoma/Parent_Visium_Human_Glioblastoma_spatial.tar.gz,9134896,https://cf.10xgenomics.com/samples/spatial-exp/1.2.0/Parent_Visium_Human_Glioblastoma/Parent_Visium_Human_Glioblastoma_image.tif,533412808,,0,
tenx_human_heart_1_standard_1_0_0,Visium,https://cf.10xgenomics.com/samples/spatial-exp/1.0.0/V1_Human_Heart/V1_Human_Heart,V1_Human_Heart,https://cf.10xgenomics.com/samples/spatial-exp/1.0.0/V1_Human_Heart/V1_Human_Heart_filtered_feature_bc_matrix.h5,11565927,https://cf.10xgenomics.com/samples/spatial-exp/1.0.0/V1_Human_Heart/V1_Human_Heart_spatial.tar.gz,9824988,https://cf.10xgenomics.com/samples/spatial-exp/1.0.0/V1_Human_Heart/V1_Human_Heart_image.tif,533405030,,0,
tenx_human_heart_1_standard_1_1_0,Visium,https://cf.10xgenomics.com/samples/spatial-exp/1.1.0/V1_Human_Heart/V1_Human_Heart,V1_Human_Heart,https://cf.10xgenomics.com/samples/spatial-exp/1.1.0/V1_Human_Heart/V1_Human_Heart_filtered_feature_bc_matrix.h5,12196059,https://cf.10xgenomics.com/samples/spatial-exp/1.1.0/V1_Human_Heart/V1_Human_Heart_spatial.tar.gz,9204127,https://cf.10xgenomics.com/samples/spatial-exp/1.1.0/V1_Human_Heart/V1_Human_Heart_image.tif,533405030,,0,
tenx_human_kidney_11_mm_capture_area_ffpe_2_stand,Visium,https://cf.10xgenomics.com/samples/spatial-exp/2.0.1/CytAssist_11mm_FFPE_Human_Kidney/CytAssist_11mm_FFPE_Human_Kidney,CytAssist_11mm_FFPE_Human_Kidney,https://cf.10xgenomics.com/samples/spatial-exp/2.0.1/CytAssist_11mm_FFPE_Human_Kidney/CytAssist_11mm_FFPE_Human_Kidney_filtered_feature_bc_matrix.h5,37469564,https://cf.10xgenomics.com/samples/spatial-exp/2.0.1/CytAssist_11mm_FFPE_Human_Kidney/CytAssist_11mm_FFPE_Human_Kidney_spatial.tar.gz,36468759,https://cf.10xgenomics.com/samples/spatial-exp/2.0.1/CytAssist_11mm_FFPE_Human_Kidney/CytAssist_11mm_FFPE_Human_Kidney_tissue_image.tif,3433021474,,0,
tenx_human_lung_cancer_11_mm_capture_area_ffpe_2_,Visium,https://cf.10xgenomics.com/samples/spatial-exp/2.0.1/CytAssist_11mm_FFPE_Human_Lung_Cancer/CytAssist_11mm_FFPE_Human_Lung_Cancer,CytAssist_11mm_FFPE_Human_Lung_Cancer,https://cf.10xgenomics.com/samples/spatial-exp/2.0.1/CytAssist_11mm_FFPE_Human_Lung_Cancer/CytAssist_11mm_FFPE_Human_Lung_Cancer_filtered_feature_bc_matrix.h5,63755808,https://cf.10xgenomics.com/samples/spatial-exp/2.0.1/CytAssist_11mm_FFPE_Human_Lung_Cancer/CytAssist_11mm_FFPE_Human_Lung_Cancer_spatial.tar.gz,34400239,https://cf.10xgenomics.com/samples/spatial-exp/2.0.1/CytAssist_11mm_FFPE_Human_Lung_Cancer/CytAssist_11mm_FFPE_Human_Lung_Cancer_tissue_image.tif,3800522683,,0,
tenx_human_lymph_node_1_standard_1_0_0,Visium,https://cf.10xgenomics.com/samples/spatial-exp/1.0.0/V1_Human_Lymph_Node/V1_Human_Lymph_Node,V1_Human_Lymph_Node,https://cf.10xgenomics.com/samples/spatial-exp/1.0.0/V1_Human_Lymph_Node/V1_Human_Lymph_Node_filtered_feature_bc_matrix.h5,27416993,https://cf.10xgenomics.com/samples/spatial-exp/1.0.0/V1_Human_Lymph_Node/V1_Human_Lymph_Node_spatial.tar.gz,8733712,https://cf.10xgenomics.com/samples/spatial-exp/1.0.0/V1_Human_Lymph_Node/V1_Human_Lymph_Node_image.tif,398416526,,0,
tenx_human_ovarian_cancer_11_mm_capture_area_ffpe,Visium,https://cf.10xgenomics.com/samples/spatial-exp/2.0.0/CytAssist_11mm_FFPE_Human_Ovarian_Carcinoma/CytAssist_11mm_FFPE_Human_Ovarian_Carcinoma,CytAssist_11mm_FFPE_Human_Ovarian_Carcinoma,https://cf.10xgenomics.com/samples/spatial-exp/2.0.0/CytAssist_11mm_FFPE_Human_Ovarian_Carcinoma/CytAssist_11mm_FFPE_Human_Ovarian_Carcinoma_filtered_feature_bc_matrix.h5,37939439,https://cf.10xgenomics.com/samples/spatial-exp/2.0.0/CytAssist_11mm_FFPE_Human_Ovarian_Carcinoma/CytAssist_11mm_FFPE_Human_Ovarian_Carcinoma_spatial.tar.gz,35315564,https://cf.10xgenomics.com/samples/spatial-exp/2.0.0/CytAssist_11mm_FFPE_Human_Ovarian_Carcinoma/CytAssist_11mm_FFPE_Human_Ovarian_Carcinoma_tissue_image.tif,3758503833,,0,
